industry,lead_score_mean,lead_score_median,lead_score_std,website_visits_mean,email_clicks_mean,conversion_rate_mean,Recommendation
integrate innovative functionalities,1.0,1.0,,3594.0,481.0,0.4617691154422789,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate innovative users,1.0,1.0,,9499.0,414.0,0.3172043010752688,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate innovative web services,1.0,1.0,,4385.0,317.0,0.5566218809980806,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate integrated partnerships,1.0,1.0,,8046.0,286.0,0.268100358422939,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate interactive architectures,1.0,1.0,,7919.0,379.0,0.1127895266868076,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate interactive markets,1.0,1.0,,7565.0,115.0,0.2118742724097788,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate intuitive niches,1.0,1.0,,2164.0,480.0,0.8626198083067093,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate intuitive users,1.0,1.0,,5892.0,129.0,0.70042194092827,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate killer e-markets,1.0,1.0,,8284.0,475.0,0.3552859618717504,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate killer info-mediaries,1.0,1.0,,1243.0,202.0,0.128518321826872,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate magnetic deliverables,1.0,1.0,,9162.0,390.0,1.3223684210526316,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate magnetic e-markets,1.0,1.0,,1568.0,96.0,0.0206738131699846,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate magnetic portals,1.0,1.0,,3600.0,443.0,0.2019583843329253,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate magnetic supply-chains,1.0,1.0,,3658.0,294.0,0.0990531682447195,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate magnetic synergies,1.0,1.0,,783.0,78.0,0.4549019607843137,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate mission-critical partnerships,1.0,1.0,,7317.0,284.0,0.1958650707290533,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate next-generation partnerships,1.0,1.0,,5015.0,438.0,0.0607504466944609,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate next-generation portals,1.0,1.0,,6523.0,234.0,0.0726114649681528,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate next-generation schemas,1.0,1.0,,1459.0,153.0,0.6711026615969582,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate next-generation synergies,1.0,1.0,,6019.0,272.0,0.0113421550094517,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate one-to-one channels,1.0,1.0,,1239.0,51.0,0.3226976069615663,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate open-source convergence,1.0,1.0,,3384.0,308.0,0.2037845705967976,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate open-source eyeballs,1.0,1.0,,3620.0,174.0,0.7100313479623824,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate open-source models,1.0,1.0,,9753.0,196.0,0.1343065693430657,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate out-of-the-box e-commerce,1.0,1.0,,4958.0,194.0,0.306701030927835,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate out-of-the-box platforms,1.0,1.0,,548.0,64.0,0.2462235649546827,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate plug-and-play experiences,1.0,1.0,,8162.0,209.0,0.8184357541899442,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate plug-and-play web services,1.0,1.0,,2075.0,357.0,0.1502590673575129,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate proactive e-markets,1.0,1.0,,2527.0,90.0,0.3049113233287858,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate proactive markets,1.0,1.0,,5422.0,423.0,1.2945454545454544,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate proactive niches,1.0,1.0,0.0,6248.0,231.0,0.17661251162522734,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate real-time action-items,1.0,1.0,,3401.0,431.0,0.7493917274939172,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate real-time users,1.0,1.0,,472.0,377.0,0.0347003154574132,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate real-time vortals,1.0,1.0,,6686.0,347.0,0.6245210727969349,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate revolutionary metrics,1.0,1.0,,1522.0,485.0,0.1087662337662337,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate revolutionary relationships,1.0,1.0,,4596.0,238.0,0.22782874617737,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate revolutionary vortals,1.0,1.0,0.0,2791.5,295.5,0.3113503180721381,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate rich content,1.0,1.0,,2839.0,93.0,0.4317226890756303,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate rich deliverables,1.0,1.0,,8552.0,157.0,1.192118226600985,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate rich vortals,1.0,1.0,,1676.0,23.0,0.2447817836812144,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate robust e-tailers,1.0,1.0,,3806.0,34.0,0.0316205533596837,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate robust metrics,1.0,1.0,,2809.0,490.0,0.244535519125683,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate scalable bandwidth,1.0,1.0,,1371.0,94.0,0.0975274725274725,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate scalable e-business,1.0,1.0,,909.0,234.0,0.0629067245119305,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate scalable paradigms,1.0,1.0,,5663.0,349.0,4.53,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate scalable users,1.0,1.0,,2124.0,157.0,1.1596638655462186,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate seamless interfaces,1.0,1.0,,4461.0,266.0,0.0765338393421884,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate seamless metrics,1.0,1.0,,3378.0,419.0,1.076470588235294,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate seamless vortals,1.0,1.0,,7200.0,380.0,0.1715762273901808,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sexy content,1.0,1.0,,3717.0,486.0,0.1723237597911227,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sexy metrics,1.0,1.0,,8252.0,203.0,0.3726937269372694,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sticky channels,1.0,1.0,,1605.0,453.0,0.6600985221674877,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sticky functionalities,1.0,1.0,,6953.0,448.0,0.5795180722891566,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sticky partnerships,1.0,1.0,,3510.0,265.0,1.1545454545454543,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate sticky technologies,1.0,1.0,,576.0,89.0,0.5956937799043063,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate strategic infrastructures,1.0,1.0,,9400.0,149.0,0.1839430894308943,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate strategic metrics,1.0,1.0,,399.0,332.0,0.0224137931034482,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate strategic niches,1.0,1.0,,951.0,105.0,5.049382716049383,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate strategic users,1.0,1.0,,2822.0,260.0,0.2147616606868272,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate synergistic action-items,1.0,1.0,,6157.0,260.0,0.150390625,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate synergistic applications,1.0,1.0,,756.0,325.0,1.445121951219512,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate synergistic communities,1.0,1.0,,4274.0,137.0,0.2714681440443213,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate synergistic convergence,1.0,1.0,,7838.0,46.0,0.2497343251859723,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate transparent technologies,1.0,1.0,,1761.0,482.0,0.1649350649350649,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate ubiquitous e-services,1.0,1.0,,2528.0,251.0,0.0233983286908078,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate ubiquitous info-mediaries,1.0,1.0,,4698.0,50.0,0.1342281879194631,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
integrate ubiquitous methodologies,1.0,1.0,,9372.0,203.0,0.1198156682027649,High potential. Recommend aggressive multi-channel marketing and highly personalized outreach.
