company_name,industry,company_size,website_visits,email_clicks,ad_impressions,ad_clicks,conversions,ad_click_through_rate,conversion_rate,qualified,lead_score,strategy,lead_efficiency,lead_efficiency_norm
Green Group,unleash sexy info-mediaries,500,6083,129,10910,391,7,0.0358386801099908,0.0179028132992327,0,1.0,Aggressive multi-channel approach with personalized content.,2.881508659139337e-06,9.123246210802085e-05
Greene PLC,visualize holistic communities,50,5668,52,5602,635,158,0.1133523741520885,0.2488188976377952,0,1.0,Aggressive multi-channel approach with personalized content.,4.349220374721118e-05,0.0015557082583148002
Dodson PLC,brand granular mindshare,50,1317,216,46494,928,135,0.0199595646750118,0.1454741379310344,0,1.0,Aggressive multi-channel approach with personalized content.,9.483320595243442e-05,0.003407133231945266
Roberts and Sons,revolutionize cross-platform architectures,50,1253,377,31180,286,151,0.0091725465041693,0.527972027972028,1,1.0,Aggressive multi-channel approach with personalized content.,0.00032371062413980874,0.011660758010018998
Burnett-Foster,deliver customized e-markets,100,8421,257,9854,1344,413,0.1363913131723158,0.3072916666666667,1,1.0,Aggressive multi-channel approach with personalized content.,3.540634481699121e-05,0.0012641214073838077
Carter-Conner,engage bricks-and-clicks architectures,100,9431,230,12818,1319,23,0.1029021688250897,0.0174374526156178,0,1.0,Aggressive multi-channel approach with personalized content.,1.8047456650401365e-06,5.2402953288001e-05
Miller-Davis,implement next-generation applications,50,6346,171,17643,1784,338,0.1011165901490676,0.1894618834080717,0,1.0,Aggressive multi-channel approach with personalized content.,2.906748748206071e-05,0.0010355337626148278
Brown LLC,morph 24/365 technologies,50,9760,314,12347,1509,377,0.1222159228962501,0.2498343273691186,0,1.0,Aggressive multi-channel approach with personalized content.,2.4797451848051474e-05,0.000881550585981544
Williams and Sons,re-contextualize scalable e-commerce,10,5039,275,40222,575,355,0.0142956590920391,0.6173913043478261,1,1.0,Aggressive multi-channel approach with personalized content.,0.00011616017015010838,0.004176211988325276
Crawford-Kelly,transform one-to-one convergence,100,7008,90,7650,822,398,0.1074509803921568,0.4841849148418491,1,1.0,Aggressive multi-channel approach with personalized content.,6.820466471923498e-05,0.002446872541017842
Reynolds and Sons,strategize real-time architectures,10,2321,451,16522,1786,325,0.1080982931848444,0.1819708846584546,0,1.0,Aggressive multi-channel approach with personalized content.,6.562238898609975e-05,0.0023537522360807467
Phelps Inc,deploy global methodologies,10,1874,186,49649,1264,383,0.0254587202159157,0.303006329113924,1,1.0,Aggressive multi-channel approach with personalized content.,0.00014701908253950705,0.005289025501946067
"Stewart, Glass and Robinson",evolve B2C convergence,50,6737,362,32117,1272,395,0.0396051935112245,0.3105345911949685,1,1.0,Aggressive multi-channel approach with personalized content.,4.373726636548852e-05,0.0015645455429819034
Hammond-Nelson,iterate compelling relationships,1000,4997,219,26351,991,214,0.0376076809229251,0.2159434914228052,0,1.0,Aggressive multi-channel approach with personalized content.,4.1392273609891735e-05,0.0014799819784971275
Ray-Elliott,incentivize holistic networks,1000,9849,355,41640,1115,101,0.0267771373679154,0.0905829596412556,0,1.0,Aggressive multi-channel approach with personalized content.,8.876331175037295e-06,0.000307413752727364
Allen Ltd,iterate proactive deliverables,50,7830,41,26561,1859,366,0.0699898347200783,0.1968800430338892,0,1.0,Aggressive multi-channel approach with personalized content.,2.5010168068329422e-05,0.0008892214164212117
Leon-Dennis,morph visionary e-commerce,100,8797,190,28879,1477,356,0.0511444302088022,0.2410291130670277,0,1.0,Aggressive multi-channel approach with personalized content.,2.6816768254008423e-05,0.0009543698271935915
Maxwell and Sons,enhance customized relationships,100,2080,32,7091,1431,191,0.2018051050627556,0.1334730957372467,0,1.0,Aggressive multi-channel approach with personalized content.,6.316757962008835e-05,0.0022652285382462486
"Mitchell, Mccarthy and Fletcher",evolve wireless portals,500,3128,205,28857,1727,88,0.0598468309249055,0.0509554140127388,0,1.0,Aggressive multi-channel approach with personalized content.,1.5283567490323575e-05,0.0005384672346725648
Henderson-Valencia,innovate wireless convergence,10,3805,205,18690,468,417,0.0250401284109149,0.8910256410256411,1,1.0,Aggressive multi-channel approach with personalized content.,0.0002221455101036253,0.007998184618393899
"King, Sanchez and Kirk",syndicate visionary markets,100,2492,114,4153,823,61,0.1981699975921021,0.0741190765492102,0,1.0,Aggressive multi-channel approach with personalized content.,2.8430792692447334e-05,0.0010125736998299476
Boyer-Fitzgerald,mesh frictionless solutions,10,2361,21,48759,154,338,0.003158391271355,2.1948051948051948,1,1.0,Aggressive multi-channel approach with personalized content.,0.0009210260993727212,0.03320075022835664
Hayden-Salazar,expedite viral interfaces,1000,4743,30,16937,334,135,0.0197201393399067,0.4041916167664671,1,1.0,Aggressive multi-channel approach with personalized content.,8.466518993851426e-05,0.0030404610212003995
"White, Smith and Reeves",engineer out-of-the-box web services,10,4579,459,39199,473,435,0.0120666343529171,0.919661733615222,1,1.0,Aggressive multi-channel approach with personalized content.,0.00018250877825267355,0.006568831234745296
"Porter, Reyes and Browning",repurpose intuitive bandwidth,50,3829,366,23482,610,237,0.0259773443488629,0.3885245901639344,1,1.0,Aggressive multi-channel approach with personalized content.,9.259403960055634e-05,0.0033263859086380804
Oneal PLC,embrace killer initiatives,100,7612,299,41769,1154,321,0.0276281452752041,0.2781629116117851,1,1.0,Aggressive multi-channel approach with personalized content.,3.515709196306687e-05,0.0012551330172339706
Hart PLC,cultivate 24/365 deliverables,10,3742,494,26771,781,241,0.0291733592320047,0.3085787451984635,1,1.0,Aggressive multi-channel approach with personalized content.,7.282953627530412e-05,0.002613651573973075
"Gilmore, Adams and Wilkinson",grow turn-key deliverables,500,6186,405,21065,1086,454,0.0515547116069309,0.4180478821362799,1,1.0,Aggressive multi-channel approach with personalized content.,6.341745784834343e-05,0.0022742394802280344
Perkins-Morales,leverage value-added relationships,100,936,349,47302,1413,23,0.0298718870238044,0.016277423920736,0,1.0,Aggressive multi-channel approach with personalized content.,1.2657405848161743e-05,0.0004437643453589987
Stone-Garcia,orchestrate rich convergence,10,445,159,1304,649,113,0.4976993865030675,0.1741140215716486,0,1.0,Aggressive multi-channel approach with personalized content.,0.0002877917711928076,0.010365476295329903
"Johnson, Yates and Becker",grow seamless convergence,1000,6998,279,10966,177,499,0.0161407988327557,2.8192090395480225,1,1.0,Aggressive multi-channel approach with personalized content.,0.0003873604066430369,0.01395605400797354
Bridges-Alexander,evolve sexy interfaces,100,7792,248,38911,1699,34,0.0436637454704325,0.0200117716303708,0,1.0,Aggressive multi-channel approach with personalized content.,2.488716780297326e-06,7.70678633917662e-05
Byrd LLC,streamline strategic e-markets,10,469,484,14422,1545,191,0.1071279988905838,0.1236245954692556,0,1.0,Aggressive multi-channel approach with personalized content.,0.000129585529841987,0.004660348353917826
Smith Ltd,leverage compelling web-readiness,10,9593,294,29675,1963,186,0.0661499578770008,0.0947529291900152,0,1.0,Aggressive multi-channel approach with personalized content.,9.58261824332678e-06,0.0003328834058431414
Bates-Walker,disintermediate dynamic content,500,164,73,31483,1746,212,0.0554585014134612,0.1214203894616265,0,1.0,Aggressive multi-channel approach with personalized content.,0.0005101697036202794,0.018384720953523257
Green-Henderson,benchmark best-of-breed vortals,50,3508,327,24029,1379,196,0.0573889883057971,0.1421319796954314,0,1.0,Aggressive multi-channel approach with personalized content.,3.7052132350216734e-05,0.0013234706995562426
"Stone, Turner and Massey",morph virtual deliverables,10,4142,392,14226,1394,426,0.0979895965134261,0.3055954088952654,1,1.0,Aggressive multi-channel approach with personalized content.,6.738597770568145e-05,0.0024173495960542603
"Klein, Hammond and Chandler",target scalable content,1000,9771,48,1953,590,314,0.3020993343573989,0.5322033898305085,1,1.0,Aggressive multi-channel approach with personalized content.,5.41958645448583e-05,0.0019416965339394074
Harris Inc,maximize strategic mindshare,1000,173,108,47720,662,267,0.0138725901089689,0.4033232628398791,1,1.0,Aggressive multi-channel approach with personalized content.,0.0014302243363116282,0.051563117379447916
"Pham, Benton and Martin",synthesize front-end applications,10,2651,408,17922,701,452,0.0391139381765427,0.644793152639087,1,1.0,Aggressive multi-channel approach with personalized content.,0.00021071671654872124,0.007586047088989309
"Stanley, Wright and Romero",transform visionary models,50,4877,415,16992,730,365,0.0429613935969868,0.5,1,1.0,Aggressive multi-channel approach with personalized content.,9.446438692612885e-05,0.003393833126245679
Silva-Turner,harness customized platforms,10,1482,213,40326,404,258,0.0100183504438823,0.6386138613861386,1,1.0,Aggressive multi-channel approach with personalized content.,0.00037654119185503456,0.013565898701431009
Jacobs Ltd,brand distributed schemas,50,9571,153,43583,983,218,0.0225546658100635,0.2217700915564598,0,1.0,Aggressive multi-channel approach with personalized content.,2.2804122525085842e-05,0.0008096684736212009
"Hart, Ross and Orozco",aggregate bricks-and-clicks platforms,100,3257,100,37216,1333,84,0.0358179277730008,0.0630157539384846,0,1.0,Aggressive multi-channel approach with personalized content.,1.876585882623127e-05,0.0006640433019060282
"Davis, Robles and White",incentivize real-time solutions,50,4170,120,2608,1787,152,0.6851993865030674,0.0850587576944599,0,1.0,Aggressive multi-channel approach with personalized content.,1.9822595594141203e-05,0.0007021506383160477
Moore-Landry,implement collaborative communities,500,3022,90,35588,1179,96,0.0331291446555018,0.0814249363867684,0,1.0,Aggressive multi-channel approach with personalized content.,2.615642029770909e-05,0.000930556799689932
"Nguyen, Kennedy and Mathis",utilize cutting-edge communities,1000,9980,100,15635,1767,203,0.1130156699712184,0.1148839841539332,0,1.0,Aggressive multi-channel approach with personalized content.,1.1396090085699157e-05,0.00039827961771534147
Fischer-Smith,grow proactive schemas,500,3590,60,24118,1991,214,0.0825524504519446,0.10748367654445,0,1.0,Aggressive multi-channel approach with personalized content.,2.943951699382361e-05,0.0010489496426993679
Fisher-Evans,re-intermediate magnetic experiences,10,9390,147,43477,1557,288,0.0358120385491179,0.1849710982658959,0,1.0,Aggressive multi-channel approach with personalized content.,1.9393069644149286e-05,0.000686661360030076
Ferguson PLC,orchestrate strategic mindshare,50,517,14,9484,1900,333,0.200337410375369,0.1752631578947368,0,1.0,Aggressive multi-channel approach with personalized content.,0.0003294420261179263,0.011867440004924084
Woodward-Curry,re-contextualize robust architectures,50,9915,161,40536,1953,279,0.0481793960923623,0.1428571428571428,0,1.0,Aggressive multi-channel approach with personalized content.,1.417655481364918e-05,0.0004985468819780869
"Rose, Ruiz and Wilson",extend cross-media interfaces,100,4634,159,27046,890,138,0.0329068993566516,0.1550561797752809,0,1.0,Aggressive multi-channel approach with personalized content.,3.234380053718834e-05,0.0011536819784881383
Wade Inc,enhance world-class bandwidth,100,6051,348,27408,1858,450,0.067790426152948,0.2421959095801937,0,1.0,Aggressive multi-channel approach with personalized content.,3.784311087190527e-05,0.0013519944393696128
"Cunningham, Hughes and Campos",matrix sexy schemas,10,8896,362,39404,400,499,0.0101512536798294,1.2475,1,1.0,Aggressive multi-channel approach with personalized content.,0.00013473377254563128,0.004846000848073231
"Myers, Pena and Brown",brand open-source infrastructures,50,344,420,36846,1104,233,0.0299625468164794,0.2110507246376811,0,1.0,Aggressive multi-channel approach with personalized content.,0.00027588330017997527,0.009936040957414563
Shaffer and Sons,evolve holistic schemas,100,9866,481,1197,729,45,0.6090225563909775,0.0617283950617283,0,1.0,Aggressive multi-channel approach with personalized content.,5.965248846320864e-06,0.00020243624367648666
Webb Group,exploit wireless markets,100,5816,436,3524,127,232,0.036038592508513,1.8267716535433072,1,1.0,Aggressive multi-channel approach with personalized content.,0.00029214323581373857,0.010522395909770959
"Stone, Miller and Martinez",harness viral solutions,50,6842,231,46906,760,366,0.0162026180019613,0.481578947368421,1,1.0,Aggressive multi-channel approach with personalized content.,6.807731797687602e-05,0.0024422802477437177
Jones Ltd,matrix compelling experiences,500,7679,249,27782,106,332,0.0038154200561514,3.1320754716981134,1,1.0,Aggressive multi-channel approach with personalized content.,0.000395015193807304,0.014232095836434538
Hughes and Sons,exploit integrated web-readiness,50,8962,180,12779,340,164,0.0266061507160184,0.4823529411764706,1,1.0,Aggressive multi-channel approach with personalized content.,5.2756528620416775e-05,0.0018897921619658615
Perez-Brown,morph back-end bandwidth,1000,8854,33,4485,350,238,0.0780379041248606,0.68,1,1.0,Aggressive multi-channel approach with personalized content.,7.650765076507652e-05,0.002746289285154021
"Mitchell, Andrews and Navarro",cultivate next-generation users,50,4607,411,46211,848,201,0.0183506091623206,0.2370283018867924,0,1.0,Aggressive multi-channel approach with personalized content.,4.722620081426427e-05,0.0016903611697202123
